"","date","vx1_DTE","vx2_DTE","vx1_weight_30","vx2_weight_30","vx1","vx2","vx30","vx30_tr","VIX","VIX3M","premium","premium_mean","premium_sd","premium_zscore"
"1182",2010-09-21,28,56,0.928571428571429,0.0714285714285714,24.45,27.4,24.6607142857143,0.00393608911612162,22.35,24.94,-0.0112614775777476,-0.0063793975257582,0.0253383854370106,-0.192675261970653
"1183",2010-09-22,27,55,0.892857142857143,0.107142857142857,24.95,27.65,25.2392857142857,0.0190477964513972,22.51,25.16,0.00314630568936492,-0.00645086429417038,0.0252857561522558,0.379548466960879
"1184",2010-09-23,26,54,0.857142857142857,0.142857142857143,25.8,28.25,26.15,0.0317816782863388,23.87,26.16,-0.000382336078066144,-0.00652066950946345,0.0252444278409454,0.243155973669611
"1185",2010-09-24,25,53,0.821428571428571,0.178571428571429,24.2,27.2,24.7357142857143,-0.0593530418944966,21.71,24.75,-0.000577367221581744,-0.0065227516892796,0.0252439138629129,0.235517538999074
"1186",2010-09-27,22,50,0.714285714285714,0.285714285714286,24.35,27.25,25.1785714285714,0.00493845392062767,22.54,25.2,-0.000850701880312811,-0.00653585545672308,0.0252400936816543,0.225242966532351
"1187",2010-09-28,21,49,0.678571428571429,0.321428571428571,24.3,27.25,25.2482142857143,-0.00139480301642229,22.6,25.34,-0.00362874303034736,-0.00657735266956915,0.0252266265524442,0.116884817440487
"1188",2010-09-29,20,48,0.642857142857143,0.357142857142857,24.7,27.65,25.7535714285714,0.0157002195630223,23.25,25.91,-0.00605568082650869,-0.00660838820101841,0.0252211323286437,0.0219144552000151
"1189",2010-09-30,19,47,0.607142857142857,0.392857142857143,25.45,28.2,26.5303571428571,0.025898972817756,23.7,26.4,0.00492561975588763,-0.00662282459853596,0.0252134534015061,0.458027076677
"1190",2010-10-01,18,46,0.571428571428571,0.428571428571429,24.75,27.85,26.0785714285714,-0.0212897215199506,22.5,25.7,0.0146229671451584,-0.00654277458877673,0.0252488722839537,0.838284636870159
"1191",2010-10-04,15,43,0.464285714285714,0.535714285714286,25.15,28.2,26.7839285714286,0.0141341596951877,23.53,26.32,0.017472921009048,-0.00639792523156384,0.025281636805096,0.944197024292359
"1192",2010-10-05,14,42,0.428571428571429,0.571428571428571,23.65,27.05,25.5928571428571,-0.050146319347104,21.76,25.08,0.0202425789309296,-0.00628962675956666,0.0253372305695347,1.04716281511833
"1193",2010-10-06,13,41,0.392857142857143,0.607142857142857,23.25,26.8,25.4053571428571,-0.012338743362032,21.49,24.91,0.019690733647883,-0.00622609562432912,0.0253823619888685,1.02105664096895
"1194",2010-10-07,12,40,0.357142857142857,0.642857142857143,22.95,26.7,25.3607142857143,-0.00704149118782292,21.56,24.89,0.0187351786333435,-0.00622161293030645,0.0253866869648791,0.983066108554302
"1195",2010-10-08,11,39,0.321428571428571,0.678571428571429,21.95,25.7,24.4946428571429,-0.0402227167665689,20.71,24.06,0.0179037242026793,-0.00624135915750558,0.0253658879058406,0.951872193467567
"1196",2010-10-11,8,36,0.214285714285714,0.785714285714286,21.3,25.1,24.2857142857143,-0.0250024859867998,18.96,23.98,0.0126681383955801,-0.00631465035564537,0.0252840067558617,0.750782458433912
"1197",2010-10-12,7,35,0.178571428571429,0.821428571428571,20.65,24.25,23.6071428571429,-0.0338334652817625,18.93,23.37,0.0100961811257157,-0.00630845033910709,0.0252878535882689,0.648715851171843
"1198",2010-10-13,6,34,0.142857142857143,0.857142857142857,20.65,23.55,23.1357142857143,-0.0251063973609132,19.07,22.98,0.00675322414141539,-0.00630435064201901,0.0252898951037936,0.516315893357569
"1199",2010-10-14,5,33,0.107142857142857,0.892857142857143,21.55,24.2,23.9160714285714,0.0288804217476248,19.88,23.56,0.0150003188745413,-0.0063267705096543,0.0252683995424595,0.844022168810447
"1200",2010-10-15,4,32,0.0714285714285714,0.928571428571429,20.95,24.05,23.8285714285714,-0.00779046043735185,19.03,23.2,0.0267330621970689,-0.00628678201926989,0.0253128504145345,1.30446961427066
"1201",2010-10-18,1,29,0.0333333333333333,0.966666666666667,19.85,23.3,23.185,-0.0324234027552763,19.09,22.8,0.0167449818830289,-0.00633088034010525,0.0252627595352806,0.913433949719851
"1202",2010-10-19,0,28,0.0625,0.9375,20.95,23.85,23.66875,0.025243593167211,20.63,23.59,0.00333271924838415,-0.00638149642723491,0.0252304199177221,0.385019976175494
"1203",2010-10-20,27,62,0.914285714285714,0.0857142857142857,22.6,25.05,22.81,-0.0519145221161776,19.79,22.66,0.00659778069643638,-0.00645678851039862,0.0251629068997095,0.518802110537783
"1204",2010-10-21,26,61,0.885714285714286,0.114285714285714,22,24.65,22.3028571428571,-0.0256719642481816,19.27,22.22,0.00372200904561699,-0.00646102344148424,0.0251610963912772,0.404713384851999
"1205",2010-10-22,25,60,0.857142857142857,0.142857142857143,21.1,23.95,21.5071428571429,-0.0399178648413636,18.78,21.65,-0.00662034857606929,-0.00657255926617711,0.0250989349175486,-0.00190403736450051
"1206",2010-10-25,22,57,0.771428571428571,0.228571428571429,20.95,23.7,21.5785714285714,-0.00790213848003753,19.85,21.91,-0.0152423948300074,-0.00663141226954409,0.0251018184623806,-0.343042181321182
"1207",2010-10-26,21,56,0.742857142857143,0.257142857142857,21.4,23.9,22.0428571428571,0.0179482818376728,20.22,22.2,-0.00710367856443193,-0.00659335721855508,0.0250937711726419,-0.0203365744576974
"1208",2010-10-27,20,55,0.714285714285714,0.285714285714286,21.85,24.2,22.5214285714286,0.018428335145617,20.71,22.6,-0.00348266934248367,-0.00654048996884321,0.0250862039874316,0.121892520203197
"1209",2010-10-28,19,54,0.685714285714286,0.314285714285714,21.75,24.3,22.5514285714286,-0.00184945848980754,20.88,22.81,-0.0114006210713534,-0.0064859733259806,0.0250605402014813,-0.196111005822705
"1210",2010-10-29,18,53,0.657142857142857,0.342857142857143,21.75,24.25,22.6071428571429,-0.000706194158746497,21.2,22.95,-0.0150520245375818,-0.00649663223836216,0.0250636221212873,-0.341347003151366
"1211",2010-11-01,15,50,0.571428571428571,0.428571428571429,21.55,24.2,22.6857142857143,-0.00616338808604278,21.83,23.29,-0.0262886841385277,-0.00642164804618331,0.0249755270971064,-0.795460132436849
"1212",2010-11-02,14,49,0.542857142857143,0.457142857142857,21,23.75,22.2571428571429,-0.0226153097317768,21.57,23.02,-0.033700418912402,-0.00644842096626862,0.0250012273235436,-1.09002640524252
"1213",2010-11-03,13,48,0.514285714285714,0.485714285714286,19.8,22.35,21.0385714285714,-0.0597709874448866,19.56,21.65,-0.0286479667657412,-0.00647093449157323,0.0250187166730636,-0.886417659385577
"1214",2010-11-04,12,47,0.485714285714286,0.514285714285714,18.5,21,19.7857142857143,-0.0650274398721818,18.52,20.57,-0.0388735270927859,-0.00658175666161875,0.025100339355409,-1.28650732461944
"1215",2010-11-05,11,46,0.457142857142857,0.542857142857143,18.55,20.95,19.8528571428571,-6.02035498174006e-05,18.26,20.66,-0.0398515302483154,-0.00676336877521464,0.0251750200382252,-1.31432512954748
"1216",2010-11-08,8,43,0.371428571428571,0.628571428571429,18.7,21.05,20.1771428571429,0.00598459014907491,18.29,20.73,-0.0270315044428158,-0.00688626767870893,0.0251981501950277,-0.799472842577233
"1217",2010-11-09,7,42,0.342857142857143,0.657142857142857,18.9,21.1,20.3457142857143,0.00520650933126196,19.08,21.53,-0.0565770218776063,-0.00714154775970518,0.0253744910895605,-1.94823509734309
"1218",2010-11-10,6,41,0.314285714285714,0.685714285714286,18.65,20.9,20.1928571428571,-0.0107156197715322,18.47,21.28,-0.0524387293891576,-0.00736635027391305,0.0255240119796317,-1.76588144337233
"1219",2010-11-11,5,40,0.285714285714286,0.714285714285714,18.95,21.05,20.45,0.0096675109521926,18.64,21.47,-0.0486737294018788,-0.00755404753425404,0.0256533577395455,-1.60289667672772
"1220",2010-11-12,4,39,0.257142857142857,0.742857142857143,20.35,22.25,21.7614285714286,0.0595134423949099,20.61,22.93,-0.0523070257765167,-0.0077653643460658,0.0258019681027514,-1.72628929905937
"1221",2010-11-15,1,36,0.171428571428571,0.828571428571429,19.75,21.95,21.5728571428571,-0.0163781636254239,20.2,22.81,-0.0557631255639121,-0.00800762808502288,0.0259650203570104,-1.83922434191335
"1222",2010-11-16,0,35,0.142857142857143,0.857142857142857,22.25,22.8,22.7214285714286,0.0495926994143439,22.58,24.08,-0.0580731513007805,-0.00827446293974739,0.026132768754356,-1.90560322287826
"1223",2010-11-17,34,0,1,0,22.3,0,22.3,-0.022173857494322,21.76,23.83,-0.0663586126445776,-0.00855912764219702,0.0263730750264322,-2.19160962248246
"1224",2010-11-18,33,0,1,0,20.75,0,20.75,-0.0720404317893657,18.75,22.43,-0.0778531018554096,-0.00885037102977196,0.0267304521766042,-2.58142774277617
"1225",2010-11-19,32,0,1,0,20.5,0,20.5,-0.0121213605323448,18.04,21.4,-0.0429660358834432,-0.00900208837759079,0.0268153575036594,-1.26658566835134
"1226",2010-11-22,29,57,0.964285714285714,0.0357142857142857,19.8,23.25,19.9232142857143,-0.0344868905317381,18.37,21.33,-0.0682289336192742,-0.00926317123005663,0.0270702525547711,-2.17824943708643
"1227",2010-11-23,28,56,0.928571428571429,0.0714285714285714,20.75,24.1,20.9892857142857,0.0460816232252911,20.63,22.59,-0.0734952270365111,-0.00948029333621608,0.0273647154386207,-2.33932393135537
"1228",2010-11-24,27,55,0.892857142857143,0.107142857142857,19.8,23.3,20.175,-0.0454601130064395,19.56,21.81,-0.0779243660575251,-0.0097595551190762,0.0277019534340786,-2.46064997187503
"1229",2010-11-26,25,53,0.821428571428571,0.178571428571429,21.25,24.25,21.7857142857143,0.0651907253738471,22.22,21.81,-0.00111413322138471,-0.00970921092726235,0.0277061075029293,0.310223213598984
"1230",2010-11-29,22,50,0.714285714285714,0.285714285714286,21.45,24.5,22.3214285714286,0.00962167862176832,21.53,23.35,-0.0450498445537089,-0.00972738793440229,0.0277278625274346,-1.27389756727039
"1231",2010-11-30,21,49,0.678571428571429,0.321428571428571,23.2,25.8,24.0357142857143,0.0698370500735193,23.54,25.19,-0.0469062708949949,-0.00978552942709379,0.0277905775231808,-1.33573120015004
"1232",2010-12-01,20,48,0.642857142857143,0.357142857142857,21.9,24.75,22.9178571428571,-0.0519096993723318,21.36,23.99,-0.0457206822703374,-0.00990210690354455,0.0278796698640701,-1.28475608001923
"1233",2010-12-02,19,47,0.607142857142857,0.392857142857143,19.85,23,21.0875,-0.0884803110235139,19.39,21.99,-0.0419073566945831,-0.00999969585572265,0.0279486766312245,-1.14165193793874
"1234",2010-12-03,18,46,0.571428571428571,0.428571428571429,19.05,22.15,20.3785714285714,-0.0396453972222819,18.01,21,-0.0300385091192274,-0.0100385317975633,0.0279697707584669,-0.715056891040474
"1235",2010-12-06,15,43,0.464285714285714,0.535714285714286,18.6,21.6,20.2071428571429,-0.0245690892182709,18.02,21.04,-0.0403892391772463,-0.0101613102396056,0.0280350056035078,-1.07822089872736
"1236",2010-12-07,14,42,0.428571428571429,0.571428571428571,18.6,21.45,20.2285714285714,-0.00398209675205339,17.99,20.97,-0.0359968127095225,-0.0102139581109503,0.0280711361875767,-0.918482758456453
"1237",2010-12-08,13,41,0.392857142857143,0.607142857142857,18.2,20.7,19.7178571428571,-0.0301494971338004,17.74,20.38,-0.0330293486797838,-0.0102488461046678,0.0280940887794811,-0.810864618316221
"1238",2010-12-09,12,40,0.357142857142857,0.642857142857143,18,20.2,19.4142857142857,-0.0196649316936003,17.25,19.98,-0.0287226011186227,-0.0102979169665073,0.0281155909673892,-0.655319113636484
"1239",2010-12-10,11,39,0.321428571428571,0.678571428571429,18.05,20.05,19.4071428571429,-0.00416607930330385,17.61,19.84,-0.0220589150396832,-0.0103431694823696,0.02812534392107,-0.416554748279427
"1240",2010-12-13,8,36,0.214285714285714,0.785714285714286,18.3,20.3,19.8714285714286,0.0126839414608753,17.55,20.46,-0.0291888106493964,-0.0104395425048783,0.0281482273042625,-0.66609054779371
"1241",2010-12-14,7,35,0.178571428571429,0.821428571428571,18.7,20.45,20.1375,0.00990850850751487,17.61,20.39,-0.0124608360832711,-0.0105255219428251,0.028121058298469,-0.0688208146331163
"1242",2010-12-15,6,34,0.142857142857143,0.857142857142857,19.05,20.8,20.55,0.0171948861461341,17.94,20.74,-0.0092032618591376,-0.010556078282659,0.0281153983851181,0.0481165660536213
"1243",2010-12-16,5,33,0.107142857142857,0.892857142857143,18.4,20.5,20.275,-0.0166911366052163,17.39,20.82,-0.0265254631853461,-0.0106367159267005,0.028132004645777,-0.564792571973028
"1244",2010-12-17,4,32,0.0714285714285714,0.928571428571429,17.6,20.25,20.0607142857143,-0.0145687833046015,16.11,20.29,-0.0113647644745402,-0.0106286131655673,0.0281314977054345,-0.0261682231312785
"1245",2010-12-20,1,29,0.0333333333333333,0.966666666666667,16.75,19.65,19.5533333333333,-0.0307248948551364,16.41,20.1,-0.027574040183835,-0.010669473362442,0.0281486658076446,-0.600545934820188
"1246",2010-12-21,0,28,0.0625,0.9375,16.75,19.25,19.09375,-0.0192808852326347,16.49,19.91,-0.0418610617042362,-0.01080268704481,0.0282167183055617,-1.10070825115422
"1247",2010-12-22,27,55,0.892857142857143,0.107142857142857,19.25,21.3,19.4696428571429,-0.000501840997759962,15.45,19.57,-0.00514130543079799,-0.0108344057854993,0.0282057984346236,0.201841489007907
"1248",2010-12-23,26,54,0.857142857142857,0.142857142857143,19.85,21.55,20.0928571428571,0.0279752031758307,16.47,20.44,-0.017129379454951,-0.0109080618740616,0.0281978729195281,-0.220630740433651
"1249",2010-12-27,22,50,0.714285714285714,0.285714285714286,20.45,21.75,20.8214285714286,0.0239100369639898,17.67,21.04,-0.0104427116942207,-0.0109580850392092,0.0281857709962643,0.018284876615822
"1250",2010-12-28,21,49,0.678571428571429,0.321428571428571,20.55,21.9,20.9839285714286,0.00551925086446733,17.52,21.18,-0.00930050156851434,-0.0110231230849486,0.0281628616323001,0.0611664233175294
"1251",2010-12-29,20,48,0.642857142857143,0.357142857142857,20.25,21.85,20.8214285714286,-0.0102702787793956,17.28,20.84,-0.000891540709877668,-0.0110709402918272,0.0281352661553078,0.361802142754181
"1252",2010-12-30,19,47,0.607142857142857,0.392857142857143,20.1,21.7,20.7285714285714,-0.00722035375838731,17.52,21.01,-0.0134855040220803,-0.0112428778666911,0.0280163827073911,-0.0800469560546659
"1253",2010-12-31,18,46,0.571428571428571,0.428571428571429,19.7,21.6,20.5142857142857,-0.0134659364076047,17.75,20.9,-0.0186276514119549,-0.0113465251051169,0.0279951045285273,-0.260085698176922
"1254",2011-01-03,15,43,0.464285714285714,0.535714285714286,19.3,21.35,20.3982142857143,-0.0157607015379509,17.61,20.62,-0.0108141165840616,-0.0115270065180534,0.027843473084497,0.0256034845878745
"1255",2011-01-04,14,42,0.428571428571429,0.571428571428571,19.1,21.3,20.3571428571429,-0.00580413577311191,17.38,20.61,-0.0123445442489759,-0.0117182375763792,0.0276818355292293,-0.0226251858167199
"1256",2011-01-05,13,41,0.392857142857143,0.607142857142857,18.7,20.95,20.0660714285714,-0.0183741489648369,17.02,20.05,0.000801246426129084,-0.0118351184320998,0.0275658438215711,0.458406604202718
"1257",2011-01-06,12,40,0.357142857142857,0.642857142857143,18.65,20.9,20.0964285714286,-0.00249230538785823,17.4,20.35,-0.0125387956245747,-0.0119910472496942,0.027457606760833,-0.0199488753572575
"1258",2011-01-07,11,39,0.321428571428571,0.678571428571429,18.7,21,20.2607142857143,0.00409959629417664,17.14,20.29,-0.00144439968040577,-0.012126570774045,0.0273200452612553,0.391001222417023
"1259",2011-01-10,8,36,0.214285714285714,0.785714285714286,18.65,21,20.4964285714286,-0.000573723808010658,17.54,20.48,0.000801854767805797,-0.0121956213066996,0.0272650183671603,0.476708869199235
"1260",2011-01-11,7,35,0.178571428571429,0.821428571428571,17.95,20.4,19.9625,-0.030642625137946,16.89,20.14,-0.00885237374928552,-0.0123304936238766,0.0271634914536678,0.128043918084818
"1261",2011-01-12,6,34,0.142857142857143,0.857142857142857,17,19.45,19.1,-0.048643393656052,16.24,19.23,-0.00678322454810436,-0.0124978834420436,0.0269976594893153,0.211672382052262
"1262",2011-01-13,5,33,0.107142857142857,0.892857142857143,16.95,19.3,19.0482142857143,-0.00722806730463055,16.39,19.2,-0.00793692013744782,-0.0127097777996115,0.0267493602363898,0.178428852876665
"1263",2011-01-14,4,32,0.0714285714285714,0.928571428571429,16.25,18.4,18.2464285714286,-0.0473558951355295,15.46,18.37,-0.00674953306548599,-0.0128928489999319,0.0265485251364113,0.231399518537484
"1264",2011-01-18,0,28,0.0625,0.9375,15.9,17.85,17.728125,-0.0298113215868085,15.87,18.38,-0.036110755394746,-0.0131167662499759,0.0265052391588665,-0.86752619008451
"1265",2011-01-19,27,55,0.892857142857143,0.107142857142857,18.75,20.9,18.9803571428571,0.0478353827322682,17.31,19.64,-0.0341636931219331,-0.0132810406470634,0.0265068956341892,-0.787819621092663
"1266",2011-01-20,26,54,0.857142857142857,0.142857142857143,18.65,20.85,18.9642857142857,-0.00492583552650383,17.99,19.9,-0.0481622206637118,-0.0134216402752776,0.0265977792603128,-1.30614590219836
"1267",2011-01-21,25,53,0.821428571428571,0.178571428571429,18.85,21,19.2339285714286,0.0100420752460556,18.47,19.97,-0.0375553148061485,-0.0133425688921584,0.02649569701343,-0.913836911016811
"1268",2011-01-24,22,50,0.714285714285714,0.285714285714286,18.4,20.55,19.0142857142857,-0.023447748565394,17.65,19.58,-0.0293180607566117,-0.0133521654843825,0.0265010643112238,-0.602462417536463
"1269",2011-01-25,21,49,0.678571428571429,0.321428571428571,18.2,20.35,18.8910714285714,-0.0105597357712275,17.59,19.34,-0.0234860907675686,-0.0133851688451998,0.0265085139296614,-0.381044442897514
"1270",2011-01-26,20,48,0.642857142857143,0.357142857142857,17.55,19.75,18.3357142857143,-0.0340675643032313,16.64,18.82,-0.0260693758953973,-0.0134819175028627,0.0265101463144212,-0.474816632214783
"1271",2011-01-27,19,47,0.607142857142857,0.392857142857143,17.25,19.4,18.0946428571429,-0.0174926924086763,16.15,18.48,-0.0210731464944156,-0.0135143132381982,0.026514431671033,-0.285083736660868
"1272",2011-01-28,18,46,0.571428571428571,0.428571428571429,19.4,20.65,19.9357142857143,0.0938814929115618,20.04,20.59,-0.0322927101126804,-0.0135746508176584,0.0265398842069713,-0.705280367806022
"1273",2011-01-31,15,43,0.464285714285714,0.535714285714286,19.1,20.45,19.8232142857143,-0.0124495734639479,19.53,20.15,-0.0163505987892396,-0.0136483969390437,0.026521596780904,-0.101886846124648
"1274",2011-02-01,14,42,0.428571428571429,0.571428571428571,17.95,19.6,18.8928571428571,-0.0508725607663208,17.63,18.97,-0.00407486226382732,-0.0136544177181761,0.0265192410999258,0.361230376776341
"1275",2011-02-02,13,41,0.392857142857143,0.607142857142857,18.05,19.55,18.9607142857143,0.000631732557284911,17.3,19.09,-0.00679546832323441,-0.0136813838623159,0.0265087541801069,0.259760058594113
"1276",2011-02-03,12,40,0.357142857142857,0.642857142857143,17.7,19.35,18.7607142857143,-0.0136036448996991,16.69,18.92,-0.00845454583902033,-0.01366144211175,0.0265107965007,0.196406632769114
"1277",2011-02-04,11,39,0.321428571428571,0.678571428571429,17.25,18.85,18.3357142857143,-0.0260422525348351,15.93,18.33,0.000311696410222638,-0.0136495617084557,0.0265164065289457,0.526513956687082
"1278",2011-02-07,8,36,0.214285714285714,0.785714285714286,16.95,18.45,18.1285714285714,-0.0206119218882178,16.28,18.26,-0.00722364950179399,-0.0136500290261199,0.0265162917830565,0.242355891121708
"1279",2011-02-08,7,35,0.178571428571429,0.821428571428571,16.85,18.2,17.9589285714286,-0.0122632050866975,15.81,17.85,0.00608389648963742,-0.013563241051639,0.026545046332016,0.740143275530092
"1280",2011-02-09,6,34,0.142857142857143,0.857142857142857,16.85,18.25,18.05,0.00235155938207214,15.87,17.86,0.010582109330537,-0.0134707474332089,0.0265885465145588,0.904632253988595
"1281",2011-02-10,5,33,0.107142857142857,0.892857142857143,16.9,18.3,18.15,0.00276029967370863,16.09,18.1,0.00275862243907966,-0.0135121742321969,0.0265549404732932,0.61272201636605
"1282",2011-02-11,4,32,0.0714285714285714,0.928571428571429,16.6,18.05,17.9464285714286,-0.0140522001754885,15.69,17.86,0.00482755430967401,-0.0135586401338025,0.026512361376425,0.693495165610771
"1283",2011-02-14,1,29,0.0333333333333333,0.966666666666667,16.45,17.85,17.8033333333333,-0.0110733446065043,15.95,17.94,-0.00764715094708079,-0.0135835104829386,0.0265038295353999,0.223981199695272
"1284",2011-02-15,0,28,0.0625,0.9375,16.7,18.05,17.965625,0.0113884931568722,16.37,18.27,-0.0168001605603967,-0.0135861347033657,0.0265041162928619,-0.121265158268891
"1285",2011-02-16,27,62,0.914285714285714,0.0857142857142857,18.3,19.35,18.39,0.0141409235177024,16.72,18.32,0.00381367937024543,-0.0134440667865063,0.026501039050459,0.651210170434915
"1286",2011-02-17,26,61,0.885714285714286,0.114285714285714,18.45,19.65,18.5871428571429,0.00898863729062579,16.59,18.63,-0.00230308715342589,-0.0133405818445031,0.0264933935064731,0.416613095954675
"1287",2011-02-18,25,60,0.857142857142857,0.142857142857143,18.6,19.8,18.7714285714286,0.00802683725441951,16.43,18.9,-0.00682596507039976,-0.0133209584293702,0.026496391890178,0.245127464369142
"1288",2011-02-22,21,56,0.742857142857143,0.257142857142857,21.15,21.6,21.2657142857143,0.117815395343088,20.8,21.32,-0.00254948142119251,-0.0132618055461249,0.0265037619595881,0.404181268352249
"1289",2011-02-23,20,55,0.714285714285714,0.285714285714286,22.25,22.55,22.3357142857143,0.0485134311595639,22.13,22.47,-0.00599415134870074,-0.0132401454573031,0.0265074766466051,0.273356615765629
"1290",2011-02-24,19,54,0.685714285714286,0.314285714285714,21.85,22.35,22.0071428571429,-0.0152394938135944,21.32,22.26,-0.0114242698600351,-0.0132420907753716,0.0265073247212773,0.0685780603833378
"1291",2011-02-25,18,53,0.657142857142857,0.342857142857143,20.15,21.15,20.4928571428571,-0.0721474156923531,19.22,20.57,-0.00375731029280547,-0.0132225499906452,0.0265125145887941,0.357010258915249
"1292",2011-02-28,15,50,0.571428571428571,0.428571428571429,19.2,20.3,19.6714285714286,-0.0451761565384943,18.35,20,-0.0165650168746952,-0.0132636176199211,0.0265096333581264,-0.124535832320821
"1293",2011-03-01,14,49,0.542857142857143,0.457142857142857,21.2,21.7,21.4285714285714,0.0842796897776898,21.01,21.9,-0.0217614917815127,-0.0133483664906153,0.0265024978125027,-0.317446504492439
"1294",2011-03-02,13,48,0.514285714285714,0.485714285714286,21.1,21.6,21.3428571428571,-0.00467510345954375,20.7,21.68,-0.0156730529280418,-0.0134270174378936,0.0264797703674291,-0.0848208069398876
"1295",2011-03-03,12,47,0.485714285714286,0.514285714285714,19.7,20.7,20.2142857142857,-0.0552342268595902,18.6,20.44,-0.0111041973075248,-0.0134826560755896,0.0264600153066364,0.0898887903314345
"1296",2011-03-04,11,46,0.457142857142857,0.542857142857143,20.05,21.15,20.6471428571429,0.0197253196381849,19.06,20.8,-0.0073760373018352,-0.0135071593928761,0.0264514544652771,0.231787711299175
"1297",2011-03-07,8,43,0.371428571428571,0.628571428571429,21.05,21.8,21.5214285714286,0.0371048485013201,20.66,21.85,-0.0151518050206022,-0.0135501804294869,0.026445252795999,-0.0605637844898066
"1298",2011-03-08,7,42,0.342857142857143,0.657142857142857,20.45,21.4,21.0742857142857,-0.0220842922948978,19.82,21.45,-0.0176710346210555,-0.0136491617011519,0.0264136674857869,-0.152264842512603
"1299",2011-03-09,6,41,0.314285714285714,0.685714285714286,21.05,21.8,21.5642857142857,0.0217871885842594,20.22,21.82,-0.0117884733073903,-0.0136978756754601,0.0263988077536863,0.0723291137192821
"1300",2011-03-10,5,40,0.285714285714286,0.714285714285714,22.25,22.7,22.5714285714286,0.0447368100613265,21.88,22.76,-0.00831972528647664,-0.0137390978117718,0.0263821958878701,0.205417795710736
"1301",2011-03-11,4,39,0.257142857142857,0.742857142857143,21.3,22.05,21.8571428571429,-0.0328021374436822,20.08,21.87,-0.000588062351554184,-0.013815684209203,0.0263155462773929,0.502654275849573
"1302",2011-03-14,1,36,0.171428571428571,0.828571428571429,21.7,22.3,22.1971428571429,0.0125308385031295,21.13,22.49,-0.0131071855042628,-0.0139052747777592,0.0262743550476375,0.0303752184230391
"1303",2011-03-15,0,35,0.142857142857143,0.857142857142857,24.6,23.45,23.6142857142857,0.0610195829927422,24.32,24.03,-0.0174511939767125,-0.0140228768825014,0.0262233879595957,-0.130735094164543
"1304",2011-03-16,34,0,1,0,24.9,0,24.9,0.0599973085783735,29.4,26.91,-0.0776301612681525,-0.01440667302202,0.0264437103191234,-2.39087055043145
"1305",2011-03-17,33,0,1,0,24.15,0,24.15,-0.0305834233720803,26.37,25.44,-0.0520383583733398,-0.0146778317436844,0.0264779717068553,-1.4110040996827
"1306",2011-03-18,32,0,1,0,23.35,0,23.35,-0.0336873959836752,24.44,24.34,-0.0415241034444747,-0.0148920284282708,0.0264759443437346,-1.0058970766233
"1307",2011-03-21,29,57,0.964285714285714,0.0357142857142857,21.6,22.3,21.625,-0.0772205539621828,20.61,21.95,-0.0149170867032373,-0.0149220101602542,0.0264716604809201,0.000185989731185677
"1308",2011-03-22,28,56,0.928571428571429,0.0714285714285714,21.5,22.25,21.5535714285714,-0.00446925743488234,20.21,21.7,-0.00677073018403149,-0.014929820779591,0.0264689529878148,0.30825135392834
"1309",2011-03-23,27,55,0.892857142857143,0.107142857142857,20.5,21.6,20.6178571428571,-0.0457016895177769,19.17,20.93,-0.0150259845662243,-0.0149909295923145,0.0264512520186433,-0.00132526709454522
"1310",2011-03-24,26,54,0.857142857142857,0.142857142857143,19.95,21.05,20.1071428571429,-0.0269953159160956,18,20.08,0.00135082314095803,-0.0149437554365863,0.0264698209901088,0.615590811272706
"1311",2011-03-25,25,53,0.821428571428571,0.178571428571429,19.75,21.05,19.9821428571429,-0.00827642841932345,17.91,20.03,-0.00239213210095089,-0.0149850538971806,0.0264419617440029,0.476247636924512
"1312",2011-03-28,22,50,0.714285714285714,0.285714285714286,20.3,21.55,20.6571428571429,0.0263267837636838,19.44,20.86,-0.00977228890327527,-0.0150537068944983,0.0264057104887898,0.200010448250019
"1313",2011-03-29,21,49,0.678571428571429,0.321428571428571,19.6,20.95,20.0339285714286,-0.0328882002874508,18.16,19.97,0.00319611738804588,-0.0150755425939728,0.0263882599908999,0.692416248298287
"1314",2011-03-30,20,48,0.642857142857143,0.357142857142857,19.25,20.7,19.7678571428571,-0.015870805714873,17.71,19.75,0.000903750626356901,-0.0150242877048108,0.0264067705348654,0.603180093913325
"1315",2011-03-31,19,47,0.607142857142857,0.392857142857143,19.3,20.8,19.8892857142857,0.00346824102875832,17.74,19.84,0.00248107856369219,-0.0149711197839377,0.0264285519330314,0.660353938114087
"1316",2011-04-01,18,46,0.571428571428571,0.428571428571429,19.05,20.55,19.6928571428571,-0.0126325878068008,17.4,19.59,0.00523675645804308,-0.0149316181933037,0.0264513677612174,0.762470010375698
"1317",2011-04-04,15,43,0.464285714285714,0.535714285714286,18.7,20.25,19.5303571428571,-0.0164878114679868,17.5,19.39,0.00721256235147038,-0.0148990832999167,0.0264736216245079,0.835233122426939
"1318",2011-04-05,14,42,0.428571428571429,0.571428571428571,18.55,20.15,19.4642857142857,-0.00628046072295928,17.25,19.4,0.00330821841875769,-0.0148953973545355,0.0264761014483921,0.687548950844447
"1319",2011-04-06,13,41,0.392857142857143,0.607142857142857,18.35,20.15,19.4428571428571,-0.0042586557171969,16.9,19.38,0.00323815413948697,-0.0148643820707025,0.0264928088619684,0.683299996784277
